experiment_id	id	filamented_id	survived_strict	survived_soft	divided	filamentation_threshold	lived_time	centered_antibiotic_start_time	centered_antibiotic_end_time	centered_experiment_end_time	sos_at_time	dead_or_missing_at_time	initial_length	initial_gfp	initial_ds_red	end_length	end_gfp	end_ds_red	sos_length	sos_gfp	sos_ds_red	n_divisons	time_last_division	time_since_last_divison_to_experiment_start
Plasmid	xy20_55_22.078-34.051	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	150	28.167664157097576	1.0250963672519595	2.669533329462302	21.49535254033021	1.0289646986767933	2.6864986304936114	NA	NA	NA	1	20	40
Plasmid	xy20_56_20.114-37.039	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	17.598163920368364	1.006198370400918	2.668458656533476	34.0331318830623	0.9655809583506836	2.729759284829151	NA	NA	NA	0	NA	NA
Plasmid	xy20_56_20.163-40.41	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	23.957291782854345	1.0352868111719018	2.669115636605991	28.143838754120523	0.9958571213123026	2.68720503645805	NA	NA	NA	0	NA	NA
Plasmid	xy20_57_20.125-37.041	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	20.5508934777846	1.0204104462677788	2.6697062859611997	22.596331830478707	1.0144427925499553	2.6831343701060706	NA	NA	NA	0	NA	NA
Plasmid	xy20_57_20.156-40.44	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	23.7574156917816	0.9996946291732332	2.6724844348491055	24.658919754787892	0.9489805563273944	2.7458342589279585	NA	NA	NA	0	NA	NA
Plasmid	xy20_58_20.123-37.045	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	15.931766997264482	1.0044581292536872	2.669479642866653	18.841982397223457	0.9751725795417736	2.709313652808067	NA	NA	NA	0	NA	NA
Plasmid	xy20_58_20.172-40.51	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	34.48503219501746	0.9976190691923338	2.6706238853762745	33.451589502447334	0.9536559225327284	2.73477785802306	NA	NA	NA	0	NA	NA
Plasmid	xy20_59_20.139-37.050	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	16.180149418950744	1.017520776025764	2.667711187958356	26.822943421467617	1.0063784865322458	2.6923268387867294	NA	NA	NA	1	30	30
Plasmid	xy20_59_20.9-39.8	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	28.3994884492043	0.969692607389184	2.6699805254888576	30.92696274358197	0.9173706404242664	2.6986025840659713	NA	NA	NA	0	NA	NA
Plasmid	xy20_59_23.111-37.052	FALSE	TRUE	TRUE	TRUE	50.90447423972373	120	60	140	150	NA	NA	19.682807142153965	1.016777762216138	2.669300651812654	22.770571088458176	0.9714336813439596	2.729796937551601	NA	NA	NA	1	30	30
Plasmid	xy20_6_20.013-44.005	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	23.362979576273368	1.0006579000994982	2.6696943595749385	27.854239270970872	0.9492218328105836	2.7181327036013143	NA	NA	NA	0	NA	NA
Plasmid	xy20_6_20.16-44.6	TRUE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	10	NA	63.94007556184168	0.966467564078282	2.670486933070251	57.02491660713655	0.9150228195837918	2.698846541108821	63.94007556184168	0.966467564078282	2.670486933070251	0	NA	NA
Plasmid	xy20_60_20.002-36.000	TRUE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	10	NA	52.26419399047786	0.9845553113894424	2.6707905664861813	65.20103374072906	0.8882985977978638	2.6844847317232645	52.26419399047786	0.9845553113894424	2.6707905664861813	0	NA	NA
Plasmid	xy20_60_20.12-39.9	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	22.385203760841	0.9846419856484094	2.67085603530708	22.56088909808708	0.9341004003186412	2.7305226216339475	NA	NA	NA	0	NA	NA
Plasmid	xy20_61_20.118-36.041	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	26.948620362045347	1.0002173275464032	2.670171224712013	26.613240797063625	0.9446661620793692	2.747485467863297	NA	NA	NA	0	NA	NA
Plasmid	xy20_61_20.39-38.18	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	16.01145109249528	0.9959798927803593	2.6707548531194	33.5402660041322	0.9264665367116872	2.6868287792227084	NA	NA	NA	0	NA	NA
Plasmid	xy20_62_20.070-36.063	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	23.90047458381052	0.9836562180184796	2.6692648470025646	17.311017996669808	0.8784767367708719	2.690735780026013	NA	NA	NA	2	100	NA
Plasmid	xy20_62_20.44-38.30	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	22.67534871282246	1.0099881533549129	2.6694677118402494	24.45867953818855	0.945305226737521	2.6890711503376936	NA	NA	NA	0	NA	NA
Plasmid	xy20_63_20.173-36.072	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	19.71265846038868	0.978471454328966	2.6692827496826412	20.43213049496236	0.9469123655682348	2.725857133154274	NA	NA	NA	3	90	40
Plasmid	xy20_64_20.046-35.032	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	19.66025479385782	0.9889757283184676	2.670022246277562	38.18657678746749	0.8691880998533863	2.684345184184147	NA	NA	NA	0	NA	NA
Plasmid	xy20_65_20.148-35.062	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	32.427683657055525	0.9876759737462376	2.67131411119233	35.40378854427652	0.9464333955494432	2.69979869766968	NA	NA	NA	0	NA	NA
Plasmid	xy20_65_20.176-38.46	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	24.814200085481872	1.0200967681721531	2.6687693212565895	25.36412044952341	0.9887071813043076	2.732008793979645	NA	NA	NA	1	0	60
Plasmid	xy20_66_20.017-34.006	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	16.73484100952757	0.9992723427260706	2.6700341659542164	18.491886171394203	0.95597109002032	2.7531196122922643	NA	NA	NA	0	NA	NA
Plasmid	xy20_67_20.010-34.009	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	42.32838949286803	1.0216293123772004	2.671320057861526	36.7313372901681	0.8852455657486947	2.6912129793143422	NA	NA	NA	0	NA	NA
Plasmid	xy20_68_20.024-34.014	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	36.40474716018914	1.0167977491005056	2.6690977287903466	41.55762852127904	0.9779286759634944	2.7472558329262644	NA	NA	NA	0	NA	NA
Plasmid	xy20_68_20.8-37.9	TRUE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	10	NA	55.056505906624125	1.0028224191190178	2.670611977757906	27.36208046276509	0.9308977596381496	2.716407059765298	55.056505906624125	1.0028224191190178	2.670611977757906	1	20	40
Plasmid	xy20_68_22.7-36.5	FALSE	TRUE	TRUE	TRUE	50.90447423972373	130	60	140	150	NA	NA	50.64323725674048	0.984068111866146	2.673960320978866	25.12093974011408	0.9280254266530188	2.7144223053051686	NA	NA	NA	1	20	40
Plasmid	xy20_69_20.036-34.022	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	20.04461612174054	1.0362595196805824	2.670629839094202	31.77733656728468	1.012914427243908	2.6912819396562027	NA	NA	NA	0	NA	NA
Plasmid	xy20_7_20.016-44.006	TRUE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	10	NA	63.94007644479149	0.966467564078282	2.670486933070251	57.02493124438288	0.9150228195837918	2.698846541108821	63.94007644479149	0.966467564078282	2.670486933070251	0	NA	NA
Plasmid	xy20_7_20.25-44.7	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	25.31734337013987	1.000620999164045	2.671795594859477	25.66500406633943	0.9395267618400142	2.723230224590888	NA	NA	NA	0	NA	NA
Plasmid	xy20_70_20.060-34.025	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	21.221048297110837	0.9659469028471932	2.6705464815065434	31.12598202515371	0.8757539340233029	2.693226704815259	NA	NA	NA	0	NA	NA
Plasmid	xy20_70_20.73-37.28	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	26.1594240621053	0.9794106577522186	2.6695213995352054	31.982661081048285	0.9139353301159244	2.6994021548485465	NA	NA	NA	0	NA	NA
Plasmid	xy20_71_20.066-34.034	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	23.214774299037146	0.962781553759004	2.669157419368852	27.616497255295656	0.9245968245663808	2.746430487938384	NA	NA	NA	0	NA	NA
Plasmid	xy20_72_20.091-34.040	FALSE	FALSE	FALSE	TRUE	50.90447423972373	140	60	140	150	NA	150	19.25974841489565	0.9939848426267176	2.6690320620902943	34.345637166808594	0.8832545737719859	2.695638587278335	NA	NA	NA	2	130	NA
Plasmid	xy20_72_20.89-37.31	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	18.788697510415997	1.0027353107331824	2.669252911576905	20.279135195908072	0.9566646616016288	2.6867361247794346	NA	NA	NA	0	NA	NA
Plasmid	xy20_73_20.094-34.049	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	34.70068785824228	1.0143256866365595	2.6694438490544785	32.699759760126966	0.973201832162819	2.7557903680489177	NA	NA	NA	0	NA	NA
Plasmid	xy20_73_20.80-37.32	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	40.33245295314845	0.9422279269918168	2.671040498779464	37.99245146640568	0.8943261319344848	2.694839542872639	NA	NA	NA	0	NA	NA
Plasmid	xy20_74_20.105-37.37	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	23.44711302744204	1.0183771547233984	2.6694557805695283	22.344489248328	0.9933098878965344	2.6818275963411264	NA	NA	NA	1	20	40
Plasmid	xy20_74_20.131-34.057	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	33.570998669064664	0.9863356670111656	2.6707608054992154	26.29488976768037	0.8975843815257563	2.704575597942283	NA	NA	NA	0	NA	NA
Plasmid	xy20_74_22.78-34.51	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	150	28.16766289449108	1.0250963672519595	2.669533329462302	21.49535453372565	1.0289646986767933	2.6864986304936114	NA	NA	NA	1	20	40
Plasmid	xy20_75_20.114-37.39	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	17.598142057824372	1.006198370400918	2.668458656533476	34.03315287817901	0.9655809583506836	2.729759284829151	NA	NA	NA	0	NA	NA
Plasmid	xy20_75_20.154-34.073	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	25.132806079101695	1.0104998888982426	2.672389470840355	25.664759534045334	0.9466882669434822	2.7788667009690924	NA	NA	NA	0	NA	NA
Plasmid	xy20_76_20.043-33.028	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	20.20353567768657	0.9703037027567504	2.672401342187926	18.89099670763065	0.8930804908822153	2.925402591066294	NA	NA	NA	0	NA	NA
Plasmid	xy20_76_20.125-37.41	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	20.5508842192828	1.0204104462677788	2.6697062859611997	22.59633272949539	1.0144427925499553	2.6831343701060706	NA	NA	NA	0	NA	NA
Plasmid	xy20_77_20.040-33.030	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	19.405007775576905	1.0359650603030963	2.6696645425412022	20.001536265769257	0.9005150852256327	2.9039700736400995	NA	NA	NA	0	NA	NA
Plasmid	xy20_78_20.090-33.046	FALSE	FALSE	FALSE	TRUE	50.90447423972373	130	60	140	150	NA	140	29.7161902546579	1.0254859597172954	2.6680880319756097	23.7070733132542	1.0020552250303807	2.779889282818831	NA	NA	NA	1	0	60
Plasmid	xy20_78_20.123-37.45	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	15.93177263488296	1.0044581292536872	2.669479642866653	18.841978077800142	0.9751725795417736	2.709313652808067	NA	NA	NA	0	NA	NA
Plasmid	xy20_79_20.078-33.047	FALSE	FALSE	FALSE	TRUE	50.90447423972373	130	60	140	150	NA	140	23.388447414736568	0.9918970866665552	2.6688409895985155	29.280463797463177	1.0072618787240366	2.8674341275404345	NA	NA	NA	1	0	60
Plasmid	xy20_8_20.025-44.007	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	25.317434658004785	1.000620999164045	2.671795594859477	25.665105391734752	0.9395267618400142	2.723230224590888	NA	NA	NA	0	NA	NA
Plasmid	xy20_80_20.097-33.053	FALSE	FALSE	FALSE	TRUE	50.90447423972373	130	60	140	150	NA	140	42.78855586254507	0.9622560036956616	2.6713438439313952	39.143357463492286	0.886425263667464	2.924032197822952	NA	NA	NA	1	10	50
Plasmid	xy20_80_20.139-37.50	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	16.180153820728403	1.017520776025764	2.667711187958356	26.822927635318013	1.0063784865322458	2.6923268387867294	NA	NA	NA	1	30	30
Plasmid	xy20_80_23.111-37.52	FALSE	TRUE	TRUE	TRUE	50.90447423972373	120	60	140	150	NA	NA	19.68282105597371	1.016777762216138	2.669300651812654	22.770582585438813	0.9714336813439596	2.729796937551601	NA	NA	NA	1	30	30
Plasmid	xy20_81_20.157-33.087	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	22.75895408869706	1.0050458641464235	2.6690320620902943	20.910007872517237	0.8981124505654231	2.960764754633257	NA	NA	NA	0	NA	NA
Plasmid	xy20_82_20.153-33.090	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	41.27081341196598	0.956977770658592	2.6724132132936256	43.153010197087966	0.952846313814661	3.01800183192609	NA	NA	NA	0	NA	NA
Plasmid	xy20_83_20.037-32.024	FALSE	FALSE	FALSE	FALSE	50.90447423972373	120	60	140	150	NA	130	39.093132072571	0.9838784129235252	2.6723182376751105	35.207206358610044	0.8888699238342115	2.8986324019893988	NA	NA	NA	0	NA	NA
Plasmid	xy20_84_20.084-32.049	FALSE	FALSE	FALSE	FALSE	50.90447423972373	120	60	140	150	NA	130	20.291910048848543	0.9927645219668992	2.6684825597015944	16.372958241980268	0.9151691549689598	2.912578173917578	NA	NA	NA	0	NA	NA
Plasmid	xy20_84_20.2-36.0	TRUE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	10	NA	52.26419563242196	0.9845553113894424	2.6707905664861813	65.20103370907187	0.8882985977978638	2.6844847317232645	52.26419563242196	0.9845553113894424	2.6707905664861813	0	NA	NA
Plasmid	xy20_85_20.137-32.083	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	35.49407348918938	0.9881945147881566	2.6692708146237107	34.29005673662631	1.0045383882652552	2.8469292555991865	NA	NA	NA	4	110	30
Plasmid	xy20_85_23.120-29.102	FALSE	FALSE	FALSE	TRUE	50.90447423972373	60	60	140	150	NA	100	47.35074492650355	0.9967182565860684	2.6695989396953985	35.9243569416096	0.994028804255228	2.7843586273441856	NA	NA	NA	2	40	20
Plasmid	xy20_86_20.118-36.41	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	26.948664035166452	1.0002173275464032	2.670171224712013	26.61248290561622	0.9446661620793692	2.747485467863297	NA	NA	NA	0	NA	NA
Plasmid	xy20_86_20.168-32.088	FALSE	FALSE	FALSE	TRUE	50.90447423972373	120	60	140	150	NA	130	23.97990162392085	1.024307450178511	2.6699268800847595	23.18728264851268	1.0458971088640936	2.8349779874062233	NA	NA	NA	1	0	60
Plasmid	xy20_87_20.000-31.001	FALSE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	NA	120	25.388662178953386	0.9504983767252064	2.6712605884382135	24.843436391849075	0.92923866737096	2.9995687828308855	NA	NA	NA	1	20	40
Plasmid	xy20_87_22.000-31.005	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	120	48.47931316307767	0.9484358108114918	2.6721104245199743	25.271410204666463	0.93147619586399	2.95675619232066	NA	NA	NA	1	20	40
Plasmid	xy20_88_20.055-31.036	FALSE	FALSE	FALSE	FALSE	50.90447423972373	110	60	140	150	NA	120	14.75778439746387	0.9895377918607812	2.6695929754340377	16.701370234570685	0.9621899900529308	2.8828327022425593	NA	NA	NA	0	NA	NA
Plasmid	xy20_88_20.70-36.63	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	23.900485646446764	0.9836562180184796	2.6692648470025646	17.311033598379126	0.8784767367708719	2.690735780026013	NA	NA	NA	2	100	NA
Plasmid	xy20_89_20.057-31.039	FALSE	FALSE	FALSE	FALSE	50.90447423972373	110	60	140	150	NA	120	35.0468217940477	0.939701457214554	2.671379521215601	29.53007497468369	0.9122385558887616	2.9408149053320476	NA	NA	NA	0	NA	NA
Plasmid	xy20_89_20.173-36.72	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	19.712660082194088	0.978471454328966	2.6692827496826412	20.432093135454693	0.9469123655682348	2.725857133154274	NA	NA	NA	3	90	40
Plasmid	xy20_9_20.023-44.009	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	38.442391807884256	0.9981914814631332	2.6722944913512876	38.00055651478476	0.9359810176603752	2.6956785107482264	NA	NA	NA	0	NA	NA
Plasmid	xy20_9_20.23-44.9	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	38.44239605455935	0.9981914814631332	2.6722944913512876	38.00055642329846	0.9359810176603752	2.6956785107482264	NA	NA	NA	0	NA	NA
Plasmid	xy20_90_20.062-31.042	FALSE	FALSE	FALSE	FALSE	50.90447423972373	110	60	140	150	NA	120	20.968036796543167	0.9503980688909056	2.6734332246278836	20.74454690928388	0.9431855558323377	2.883113904793575	NA	NA	NA	0	NA	NA
Plasmid	xy20_91_20.109-31.063	FALSE	FALSE	FALSE	FALSE	50.90447423972373	110	60	140	150	NA	120	23.56636391126261	0.9957932469665912	2.669765914230936	24.37548547853436	0.951281739451892	2.9353107502928264	NA	NA	NA	0	NA	NA
Plasmid	xy20_91_20.46-35.32	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	19.66025343135735	0.9889757283184676	2.670022246277562	38.1863318436146	0.8691880998533863	2.684345184184147	NA	NA	NA	0	NA	NA
Plasmid	xy20_92_20.112-31.065	FALSE	FALSE	FALSE	FALSE	50.90447423972373	110	60	140	150	NA	120	20.860198421921435	1.0120661652631378	2.6686737497523327	25.2013005311358	0.9920018019124642	2.784187173476487	NA	NA	NA	0	NA	NA
Plasmid	xy20_92_20.148-35.62	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	32.42767375509142	0.9876759737462376	2.67131411119233	35.40378694392289	0.9464333955494432	2.69979869766968	NA	NA	NA	0	NA	NA
Plasmid	xy20_93_20.155-31.095	FALSE	FALSE	FALSE	FALSE	50.90447423972373	110	60	140	150	NA	120	45.071767552481006	0.9250179347148209	2.673569486236691	41.29616781515597	0.8839246196135341	2.9805894332335363	NA	NA	NA	0	NA	NA
Plasmid	xy20_94_20.140-31.097	FALSE	FALSE	FALSE	TRUE	50.90447423972373	110	60	140	150	NA	120	34.920404967096	0.991237989182864	2.672270744059629	43.2637731558652	0.9548079759772332	2.920925353749974	NA	NA	NA	1	20	40
Plasmid	xy20_94_22.118-28.101	FALSE	FALSE	FALSE	TRUE	50.90447423972373	60	60	140	150	NA	90	33.66493121706223	0.9709651313350968	2.674197062990106	28.50080271406622	0.9266781292819826	2.930654051134246	NA	NA	NA	1	20	40
Plasmid	xy20_95_20.022-30.011	FALSE	FALSE	FALSE	FALSE	50.90447423972373	100	60	140	150	NA	110	38.294574663955885	0.9486221409009822	2.6713260044700284	38.01569703804714	0.8986558525871564	2.957673622338117	NA	NA	NA	0	NA	NA
Plasmid	xy20_95_20.17-34.6	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	16.73484337978336	0.9992723427260706	2.6700341659542164	18.491884338686187	0.95597109002032	2.7531196122922643	NA	NA	NA	0	NA	NA
Plasmid	xy20_96_20.068-30.047	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	110	29.49229756141505	0.997487677500395	2.6694080530432616	17.35415546098695	0.9093332073223024	2.876256188982766	NA	NA	NA	1	30	30
Plasmid	xy20_96_20.10-34.9	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	42.328395143753255	1.0216293123772004	2.671320057861526	36.73132115505404	0.8852455657486947	2.6912129793143422	NA	NA	NA	0	NA	NA
Plasmid	xy20_97_20.061-30.048	FALSE	FALSE	FALSE	TRUE	50.90447423972373	100	60	140	150	NA	110	30.23828829445874	1.0016201099765871	2.6684765840014975	18.02153270051276	0.9834946539260656	2.8754817674204105	NA	NA	NA	1	30	30
Plasmid	xy20_97_20.24-34.14	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	36.40474697134846	1.0167977491005056	2.6690977287903466	41.55762034074824	0.9779286759634944	2.7472558329262644	NA	NA	NA	0	NA	NA
Plasmid	xy20_97_23.052-28.054	FALSE	FALSE	FALSE	TRUE	50.90447423972373	50	60	140	150	NA	90	34.02197059433968	0.9930399070547706	2.6691753253500266	13.506292857030047	0.8915466322094482	2.868236277733317	NA	NA	NA	1	30	30
Plasmid	xy20_98_20.098-30.062	FALSE	FALSE	FALSE	FALSE	50.90447423972373	100	60	140	150	NA	110	23.931020807208206	1.0460404582153595	2.668751402793606	24.365512783265103	1.0079153490463952	2.8270162450586933	NA	NA	NA	0	NA	NA
Plasmid	xy20_98_20.36-34.22	FALSE	FALSE	FALSE	FALSE	50.90447423972373	140	60	140	150	NA	150	20.044565776660885	1.0362595196805824	2.670629839094202	31.77721243142919	1.012914427243908	2.6912819396562027	NA	NA	NA	0	NA	NA
Plasmid	xy20_99_20.107-30.068	FALSE	FALSE	FALSE	FALSE	50.90447423972373	100	60	140	150	NA	110	33.88866649198811	0.9705963562364972	2.671052397643483	30.078621065839588	0.922448877254559	2.9161752117987736	NA	NA	NA	0	NA	NA
Plasmid	xy21_0_20.27-44.0	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	27.757013078539305	0.9365570063844568	2.672258870050838	33.6097897914906	0.9510161936886596	2.679451572761111	NA	NA	NA	4	110	30
Plasmid	xy21_1_20.027-44.000	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	27.756987757455622	0.9365570063844568	2.672258870050838	33.609804685925866	0.9510161936886596	2.679451572761111	NA	NA	NA	4	110	30
Plasmid	xy21_1_20.11-44.1	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	30.46719432091403	0.9735573558914424	2.6725378453030477	34.823817846452826	0.9540159585454572	2.6857101507247516	NA	NA	NA	0	NA	NA
Plasmid	xy21_1_23.022-41.011	FALSE	TRUE	TRUE	TRUE	50.90447423972373	120	60	140	150	NA	NA	31.59462997493959	0.9457408331958675	2.6712427464275335	23.26706813700345	0.9556807974850956	2.686921418934229	NA	NA	NA	2	130	30
Plasmid	xy21_10_20.091-44.010	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	22.58395039823866	0.9819794194888772	2.6700341659542164	21.244115432810425	0.9423574817705866	2.7179296288388515	NA	NA	NA	2	130	20
Plasmid	xy21_10_20.91-44.10	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	22.583982570766693	0.9819794194888772	2.6700341659542164	21.244117498988125	0.9423574817705866	2.7179296288388515	NA	NA	NA	1	130	NA
Plasmid	xy21_10_24.063-33.039	FALSE	FALSE	FALSE	TRUE	50.90447423972373	90	60	140	150	NA	140	25.27875363305959	0.9844820539741284	2.668721537464018	21.30618353716434	0.9599318231617232	2.8961877229891857	NA	NA	NA	1	40	20
Plasmid	xy21_100_20.068-33.041	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	39.79112071977889	0.9679066131695752	2.6719441206127597	41.88788617427903	0.9581252302553852	2.8352114413592204	NA	NA	NA	0	NA	NA
Plasmid	xy21_101_20.111-33.075	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	23.50373363739585	0.9652600401046229	2.6730835381898426	22.04865439764526	0.905514077541606	2.9465271676062144	NA	NA	NA	0	NA	NA
Plasmid	xy21_101_20.129-41.59	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	21.26838144836756	0.9699773415116516	2.6709750506834227	21.670921355351624	0.92346726269496	2.744131126485847	NA	NA	NA	1	90	NA
Plasmid	xy21_102_20.147-33.077	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	25.76395705368078	1.03410360275472	2.669539294334251	28.26998292783352	1.0139275890257506	2.8396472045621444	NA	NA	NA	0	NA	NA
Plasmid	xy21_103_20.119-33.079	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	22.05526677872529	0.958994180526576	2.672804824157072	21.219855406944365	0.915923144989959	2.9393677233212125	NA	NA	NA	0	NA	NA
Plasmid	xy21_104_20.109-33.083	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	39.71987830514183	0.9405084141704108	2.6723419830311768	35.25637428541238	0.9267286681749326	2.916276766012211	NA	NA	NA	0	NA	NA
Plasmid	xy21_105_20.122-33.085	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	27.90249373608005	0.9937073525533664	2.6735635624815055	28.474177312945287	0.9627537094754972	2.9118545197212993	NA	NA	NA	0	NA	NA
Plasmid	xy21_105_20.66-40.25	FALSE	TRUE	TRUE	FALSE	50.90447423972373	150	60	140	150	NA	NA	45.76066990340765	0.9630732372377206	2.672116363067416	45.36462064193707	0.9256477543674628	2.6874827320742667	NA	NA	NA	0	NA	NA
Plasmid	xy21_106_20.130-33.087	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	37.96372847099559	0.9706536992286362	2.6710285996724425	36.85389486358191	0.9413973163430244	2.903834433156297	NA	NA	NA	0	NA	NA
Plasmid	xy21_106_20.134-40.30	FALSE	TRUE	TRUE	TRUE	50.90447423972373	150	60	140	150	NA	NA	19.96474178936125	0.9937272382233376	2.6698493835579886	26.84590473616537	0.9927395309243648	2.673693871185367	NA	NA	NA	1	40	20
Plasmid	xy21_106_24.99-40.36	FALSE	TRUE	TRUE	TRUE	50.90447423972373	110	60	140	150	NA	NA	25.10283887069549	0.9876693631395058	2.6693066190670938	34.68148697553862	0.9766070897236128	2.675934171244251	NA	NA	NA	1	40	20
Plasmid	xy21_107_20.141-33.091	FALSE	FALSE	FALSE	FALSE	50.90447423972373	130	60	140	150	NA	140	24.693203784043853	1.0230916094258489	2.6704214227602368	30.0117524173993	0.9995867448385504	2.834331010934874	NA	NA	NA	0	NA	NA
